objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
uOFjsPtnGS,MOOSPMPSParser,1684886520,3.36,3.36,3.3,4.8,4.8,4.43,5.22,5.91,5.91,5.61,759.16,219.26,965420.25,32.61,25.15,3.11,26.16,26.31,1.26,0.52,26.32,0.69,27.1,38.2,33.108,42,e00fce68a145996ae3d821b8,2023-05-24 00:01:59.044000+00:00,2023-05-24T00:01:59.236Z,2023-05-24T00:01:59.236Z
kSTEmwsH84,MOOSPMPSParser,1684886760,1.43,1.43,3.21,3.16,3.16,4.6,5.6,4.26,4.26,6.09,692.71,184.86,6821.8,33.86,24.2,3.69,25.46,25.65,1.55,0.74,25.66,0.69,29.6,35.4,45.442,42,e00fce68f8f5a1da595c7249,2023-05-24 00:06:02.273000+00:00,2023-05-24T00:06:02.489Z,2023-05-24T00:06:02.489Z
F3K7c6Cgap,MOOSPMPSParser,1684887120,3.01,3.01,3.8,4.19,4.19,5.44,6.61,5.0,5.0,7.19,826.2,218.02,965634.12,28.53,28.6,1.96,30.08,30.3,0.79,0.43,30.32,0.71,28.3,36.0,36.888,42,e00fce68a145996ae3d821b8,2023-05-24 00:11:59.204000+00:00,2023-05-24T00:11:59.379Z,2023-05-24T00:11:59.379Z
E6WJQAyeOP,MOOSPMPSParser,1684887360,1.6,1.6,2.94,3.44,3.44,3.97,4.68,4.61,4.61,5.03,701.55,189.97,7014.65,33.42,22.38,4.85,23.3,23.43,1.54,1.0,23.45,0.68,29.2,34.8,46.43,42,e00fce68f8f5a1da595c7249,2023-05-24 00:16:02.005000+00:00,2023-05-24T00:16:02.215Z,2023-05-24T00:16:02.215Z
ofBBHwH8Zn,MOOSPMPSParser,1684887720,3.03,3.03,3.61,4.2,4.2,5.15,6.25,5.24,5.24,6.8,716.16,206.63,965840.38,28.01,27.2,2.54,28.6,28.8,1.0,0.82,28.82,0.7,28.3,36.3,37.753,42,e00fce68a145996ae3d821b8,2023-05-24 00:21:59.046000+00:00,2023-05-24T00:21:59.296Z,2023-05-24T00:21:59.296Z
PDrOGyW150,MOOSPMPSParser,1684887960,1.66,1.66,3.09,3.31,3.31,4.03,4.65,4.01,4.01,4.95,706.85,189.22,7195.52,33.49,23.77,3.04,24.58,24.7,0.98,0.62,24.71,0.66,28.6,35.3,50.561,42,e00fce68f8f5a1da595c7249,2023-05-24 00:26:01.932000+00:00,2023-05-24T00:26:02.127Z,2023-05-24T00:26:02.127Z
xbzux6dhEY,MOOSPMPSParser,1684888320,2.83,2.83,3.36,4.01,4.01,4.86,5.94,5.13,5.13,6.47,694.96,201.75,966045.38,28.89,25.28,2.65,26.64,26.84,1.34,0.61,26.86,0.72,28.3,36.4,38.313,42,e00fce68a145996ae3d821b8,2023-05-24 00:31:59.049000+00:00,2023-05-24T00:31:59.260Z,2023-05-24T00:31:59.260Z
azV5ICstqh,MOOSPMPSParser,1684888560,1.37,1.37,2.87,2.85,2.85,3.78,4.39,4.04,4.04,4.7,666.2,177.02,7369.77,30.63,22.01,3.61,22.8,22.92,1.5,0.66,22.93,0.68,28.5,33.5,50.844,42,e00fce68f8f5a1da595c7249,2023-05-24 00:36:02.178000+00:00,2023-05-24T00:36:02.439Z,2023-05-24T00:36:02.439Z
Dj9NBBJhf5,MOOSPMPSParser,1684888920,2.95,2.95,3.21,4.31,4.31,4.55,5.51,5.22,5.22,5.98,718.78,208.98,966249.19,29.27,24.19,2.22,25.41,25.59,0.99,0.6,25.61,0.71,28.5,35.3,39.769,42,e00fce68a145996ae3d821b8,2023-05-24 00:41:59.267000+00:00,2023-05-24T00:41:59.461Z,2023-05-24T00:41:59.461Z
UCUrDdwGJY,MOOSPMPSParser,1684889160,1.15,1.15,2.95,2.67,2.67,3.92,4.58,4.2,4.2,4.9,637.71,167.91,7554.73,28.55,22.59,4.33,23.44,23.56,2.02,1.34,23.58,0.65,28.3,35.1,51.642,42,e00fce68f8f5a1da595c7249,2023-05-24 00:46:01.943000+00:00,2023-05-24T00:46:02.108Z,2023-05-24T00:46:02.108Z
54LiO2qCQY,MOOSPMPSParser,1684889520,2.92,2.92,3.42,4.27,4.27,4.95,6.05,5.33,5.33,6.6,690.0,201.92,966451.38,29.14,25.73,2.67,27.12,27.33,1.12,0.58,27.35,0.75,28.5,34.1,39.809,42,e00fce68a145996ae3d821b8,2023-05-24 00:51:59.207000+00:00,2023-05-24T00:51:59.401Z,2023-05-24T00:51:59.401Z
GJ32EjBhnJ,MOOSPMPSParser,1684889760,1.58,1.58,3.52,2.95,2.95,4.81,5.7,3.88,3.88,6.15,687.66,182.05,7732.08,29.85,26.81,2.94,27.95,28.12,1.33,0.53,28.13,0.68,28.3,35.8,49.037,42,e00fce68f8f5a1da595c7249,2023-05-24 00:56:02.178000+00:00,2023-05-24T00:56:02.378Z,2023-05-24T00:56:02.378Z
