objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
RTlkQcrcGK,MOOSPMv3Parser,1787788800,5,5,3,8,8,4,4,8,8,4,1932,326,49423,50,27,3,27,27,35,13,27,0,39,40,21,24,43.873,140,1,36.503143,-120.325333,39.548,0,600,58,3,e00fce68e77e43df92405fdb,2026-08-27 00:00:01.781000+00:00,2026-08-27T00:00:02.149Z,2026-08-27T00:00:02.149Z
IvFsu84i3c,MOOSPMv3Parser,1787788800,11,11,11,17,17,12,12,20,20,12,2002,616,90326,118,89,10,89,89,0,0,89,0,39,41,22,24,29.033,92,2,36.433689,-119.923401,22.408001,6,600,58,3,e00fce6876826e255108c6bd,2026-08-27 00:00:02.346000+00:00,2026-08-27T00:00:02.905Z,2026-08-27T00:00:02.905Z
ptnRhC30E8,MOOSPMv3Parser,1787788801,0,0,2,1,1,2,2,2,2,2,350,237,28853,32,17,2,17,17,36,22,17,0,40,41,19,20,35.142,47,1,36.139019,-120.368408,173.251007,12,600,58,3,e00fce686dc2ef0a68fa40b0,2026-08-27 00:00:02.495000+00:00,2026-08-27T00:00:03.010Z,2026-08-27T00:00:03.010Z
HpifIhVtdn,MOOSPMv3Parser,1787788800,0,0,4,3,3,4,4,3,3,4,380,274,87317,45,31,4,31,31,38,20,31,0,26,43,37,20,26.13,45,1,36.138973,-120.368454,166.858994,6,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-27 00:00:02.865000+00:00,2026-08-27T00:00:03.586Z,2026-08-27T00:00:03.586Z
cOfIxavsFP,MOOSPMv3Parser,1787788801,7,7,5,10,10,5,6,11,11,6,1519,405,129834,70,39,3,39,39,34,14,39,0,37,39,26,25,38.498,15,2,35.949585,-119.049881,120.525002,7,600,58,3,e00fce6808784ceaf209f949,2026-08-27 00:00:03.487000+00:00,2026-08-27T00:00:04.469Z,2026-08-27T00:00:04.469Z
iNrHCO8VqE,MOOSPMv3Parser,1787788801,9,9,7,13,13,7,7,14,14,7,1859,512,197075,82,55,4,55,55,33,23,55,0,37,38,26,28,46.446,21,6,36.523369,-119.27887,82.913002,5,600,58,3,e00fce68f12da1a0c5de6248,2026-08-27 00:00:04.658000+00:00,2026-08-27T00:00:04.893Z,2026-08-27T00:00:04.893Z
lbe8a1hscT,MOOSPMv3Parser,1787788801,6,6,5,9,9,5,5,9,9,5,2048,365,17687,61,40,4,40,40,36,12,40,0,39,41,19,21,43.433,33,1,35.775105,-119.238457,68.661003,0,600,58,3,e00fce68e88237db75a60608,2026-08-27 00:00:04.562000+00:00,2026-08-27T00:00:05.240Z,2026-08-27T00:00:05.240Z
kx0usqCI05,MOOSPMv3Parser,1787788800,16,16,0,26,25,0,0,28,28,0,3795,980,0,194,0,19,0,0,37,9,0,2,39,43,21,21,43.991,34,1,36.187542,-119.822006,19.028999,8,600,58,3,e00fce68e739ecbcf9e91965,2026-08-27 00:00:04.352000+00:00,2026-08-27T00:00:05.427Z,2026-08-27T00:00:05.427Z
8FZmwp0nt8,MOOSPMv3Parser,1787788801,12,12,9,18,18,9,9,18,18,9,2498,689,118227,127,69,5,69,69,40,8,69,0,42,47,17,16,41.581,170,3277,2.8e-05,-0.00422,4852.812988,7,600,58,3,e00fce68e28dcbc9a589be10,2026-08-27 00:00:04.367000+00:00,2026-08-27T00:00:05.727Z,2026-08-27T00:00:05.727Z
xUVJDblunU,MOOSPMv3Parser,1787788801,4,4,4,7,7,4,4,7,7,4,1271,302,95198,51,30,3,30,30,36,9,30,0,44,41,16,21,230.868,71,1,36.138954,-120.368378,181.296005,9,600,58,3,e00fce6850cac69f647dc199,2026-08-27 00:00:07.309000+00:00,2026-08-27T00:00:08.101Z,2026-08-27T00:00:08.101Z
C3rsGUnFyz,MOOSPMv3Parser,1787789400,6,6,4,9,9,4,4,10,10,4,2133,393,49450,59,32,3,32,32,35,13,32,0,39,40,20,22,43.431,151,1,36.503139,-120.325386,51.158001,8,600,58,3,e00fce68e77e43df92405fdb,2026-08-27 00:10:01.738000+00:00,2026-08-27T00:10:01.915Z,2026-08-27T00:10:01.915Z
