objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
Zfo8iJfQNd,MOOSPMv3Parser,1686787201,5.99,5.99,2.15,7.44,7.44,2.25,2.25,7.87,7.87,2.25,1259.17,333.3,101.7,37.3,16.79,1.93,16.85,16.86,32.3,28.0,16.86,0.36,33.3,37.2,30.9,25.6,56.065,115.8,1.0,36.785427,-119.773018,92.685997,7,600,58,1,e00fce6835b6173deb1a1f49,2023-06-15 00:00:01.932000+00:00,2023-06-15T00:00:02.210Z,2023-06-15T00:00:02.210Z
DCfxBfDJYD,MOOSPMv3Parser,1686787200,5.14,5.14,2.74,6.8,6.8,2.87,2.87,7.06,7.06,2.87,1334.17,334.37,243.68,38.88,21.46,1.64,21.52,21.52,33.3,27.2,21.53,0.41,33.1,38.2,31.0,25.8,53.469,47.7,3276.7,36.785435,-119.773071,75.507004,5,600,58,1,e00fce6858b443fd80f27170,2023-06-15 00:00:02.113000+00:00,2023-06-15T00:00:02.322Z,2023-06-15T00:00:02.322Z
GUuPbeCVnv,MOOSPMv3Parser,1686787200,5.76,5.76,2.66,7.57,7.57,2.79,2.79,7.75,7.75,2.79,1205.27,326.85,863.7,44.63,20.79,1.74,20.86,20.86,32.6,24.7,20.87,0.37,33.5,37.6,30.9,25.6,45.29,183.7,1.0,36.7854,-119.773109,70.264999,10,600,58,1,e00fce68e88237db75a60608,2023-06-15 00:00:02.723000+00:00,2023-06-15T00:00:02.949Z,2023-06-15T00:00:02.949Z
82M3ZnqqOK,MOOSPMv3Parser,1686787200,5.39,5.39,2.69,7.7,7.7,2.82,2.82,7.88,7.88,2.82,1179.94,322.48,258.28,47.55,21.06,1.91,21.14,21.14,32.9,23.8,21.14,0.34,33.3,37.6,30.7,26.6,46.258,128.9,1.0,36.785389,-119.7733,89.902,10,600,58,1,e00fce68e739ecbcf9e91965,2023-06-15 00:00:02.885000+00:00,2023-06-15T00:00:03.098Z,2023-06-15T00:00:03.098Z
ZsqcK0kUo8,MOOSPMv3Parser,1686787201,4.86,4.86,2.49,6.72,6.72,2.61,2.61,7.0,7.0,2.61,1126.8,289.51,602.86,39.0,19.46,1.94,19.54,19.54,33.2,27.0,19.55,0.36,33.5,39.2,30.6,23.7,60.199,249.6,1.0,36.785397,-119.773117,81.25,6,600,58,1,e00fce6850cac69f647dc199,2023-06-15 00:00:03.279000+00:00,2023-06-15T00:00:03.486Z,2023-06-15T00:00:03.486Z
V20CwTl86v,MOOSPMv3Parser,1686787201,4.24,4.24,2.4,5.77,5.77,2.51,2.51,6.35,6.35,2.51,869.32,266.26,17749.73,35.32,18.76,1.88,18.84,18.84,0.0,0.0,18.84,0.37,33.3,37.6,30.7,25.2,39.545,220.6,1.0,36.785404,-119.773148,81.166,7,599,58,1,e00fce6876826e255108c6bd,2023-06-15 00:00:04.112000+00:00,2023-06-15T00:00:04.311Z,2023-06-15T00:00:04.311Z
C6WYYn1Va9,MOOSPMv3Parser,1686787801,4.4,4.4,2.45,5.77,5.77,2.57,2.57,6.0,6.0,2.57,1037.91,297.41,18580.0,33.87,19.14,1.06,19.21,19.21,32.9,27.9,19.21,0.34,33.4,37.8,30.7,25.8,50.571,231.6,1.0,36.785362,-119.773094,84.790001,5,600,58,1,e00fce6856818e5885f65487,2023-06-15 00:09:58.459000+00:00,2023-06-15T00:09:58.725Z,2023-06-15T00:09:58.725Z
S0Rl714lYI,MOOSPMv3Parser,1686787801,5.71,5.71,2.19,7.16,7.16,2.3,2.3,7.42,7.42,2.3,1243.96,325.83,116.46,35.37,17.13,1.46,17.19,17.2,32.3,28.2,17.2,0.37,33.7,37.2,30.5,25.9,55.749,126.8,1.0,36.785393,-119.773117,87.181999,8,600,58,1,e00fce6835b6173deb1a1f49,2023-06-15 00:10:01.814000+00:00,2023-06-15T00:10:02.016Z,2023-06-15T00:10:02.016Z
Y8JC6OzbYO,MOOSPMv3Parser,1686787800,5.39,5.39,2.7,7.12,7.12,2.83,2.83,7.26,7.26,2.83,1354.42,344.63,261.93,41.13,21.13,1.46,21.19,21.2,33.2,27.5,21.2,0.4,33.5,37.3,30.8,27.2,52.671,60.4,3276.7,36.785385,-119.773148,74.110001,5,600,58,1,e00fce6858b443fd80f27170,2023-06-15 00:10:02.277000+00:00,2023-06-15T00:10:02.498Z,2023-06-15T00:10:02.498Z
EZxborniWX,MOOSPMv3Parser,1686787800,5.75,5.75,2.61,7.45,7.45,2.73,2.73,7.67,7.67,2.73,1181.94,320.81,881.54,39.89,20.4,1.26,20.48,20.48,32.7,24.8,20.48,0.37,33.9,37.6,30.6,25.9,44.199,198.4,1.0,36.785416,-119.773125,75.983002,8,600,58,1,e00fce68e88237db75a60608,2023-06-15 00:10:02.687000+00:00,2023-06-15T00:10:02.909Z,2023-06-15T00:10:02.909Z
