objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
TS5DPTY0oM,MOOSPMv3Parser,1700784000,7,7,3,9,9,3,4,10,10,4,1420,373,16625,55,26,4,26,26,18,37,26,0,20,19,39,39,30.03,51,3,36.634346,-120.382408,24.091,8,599,58,3,e00fce6835b6173deb1a1f49,2023-11-24 00:00:00.902000+00:00,2023-11-24T00:00:01.326Z,2023-11-24T00:00:01.326Z
eNIpI3NS5b,MOOSPMv3Parser,1700784000,24,22,20,37,34,21,21,39,39,21,4004,1205,9259,239,157,12,158,158,19,32,158,0,19,20,38,36,32.513,24,2,36.785332,-119.773163,74.765999,8,600,58,3,e00fce6856818e5885f65487,2023-11-24 00:00:01.450000+00:00,2023-11-24T00:00:01.696Z,2023-11-24T00:00:01.696Z
wLgQTg5Y4t,MOOSPMv3Parser,1700784001,6,6,4,8,8,4,4,9,9,4,1182,335,9958148,45,30,1,30,30,18,37,30,0,20,19,39,39,29.187,52,3,36.634346,-120.382408,24.091,8,1,58,3,e00fce6835b6173deb1a1f49,2023-11-24 00:00:01.594000+00:00,2023-11-24T00:00:01.850Z,2023-11-24T00:00:01.850Z
X0EVQ8yWkQ,MOOSPMv3Parser,1700784000,23,22,20,36,34,21,21,40,40,21,4384,1196,76321,235,158,16,158,158,20,29,158,0,19,21,37,36,23.072,25,53,36.78537,-119.773132,68.957001,11,600,58,3,e00fce68e739ecbcf9e91965,2023-11-24 00:00:03.051000+00:00,2023-11-24T00:00:03.264Z,2023-11-24T00:00:03.264Z
3BLbxFNtye,MOOSPMv3Parser,1700784001,24,22,20,35,33,21,21,37,37,21,4209,1214,76814,217,156,12,157,157,19,34,157,0,19,21,39,34,21.923,23,14,36.785389,-119.773041,57.175999,0,600,58,3,e00fce68f12da1a0c5de6248,2023-11-24 00:00:03.279000+00:00,2023-11-24T00:00:03.455Z,2023-11-24T00:00:03.455Z
OuKM7HtkVA,MOOSPMv3Parser,1700784600,5,5,3,7,7,3,3,8,8,3,1127,297,16643,42,22,3,22,22,18,37,22,0,19,19,39,39,28.345,53,3,36.634296,-120.382332,17.238001,7,599,58,3,e00fce6835b6173deb1a1f49,2023-11-24 00:10:01.646000+00:00,2023-11-24T00:10:01.858Z,2023-11-24T00:10:01.858Z
tPqYU4Cl3M,MOOSPMv3Parser,1700784600,24,22,22,39,35,23,23,42,42,23,4166,1251,9406,261,169,14,170,170,19,32,170,0,19,20,38,36,31.255,35,2,36.785427,-119.773102,44.740002,6,600,58,3,e00fce6856818e5885f65487,2023-11-24 00:10:01.844000+00:00,2023-11-24T00:10:02.102Z,2023-11-24T00:10:02.102Z
6dSZwE04Jz,MOOSPMv3Parser,1700784600,25,23,22,39,35,23,23,43,42,23,4683,1285,76470,247,170,18,171,171,19,29,171,0,19,20,38,36,22.243,35,59,36.785393,-119.773041,68.541,7,600,58,3,e00fce68e739ecbcf9e91965,2023-11-24 00:10:02.805000+00:00,2023-11-24T00:10:03.016Z,2023-11-24T00:10:03.016Z
iT1DCHG5tk,MOOSPMv3Parser,1700784601,26,23,21,38,34,23,23,40,39,23,4505,1297,76960,242,168,12,169,169,19,35,169,0,19,20,39,34,21.231,30,15,36.785374,-119.77298,68.132004,14,600,58,3,e00fce68f12da1a0c5de6248,2023-11-24 00:10:03.203000+00:00,2023-11-24T00:10:03.384Z,2023-11-24T00:10:03.384Z
fFBtpKH9aa,MOOSPMv3Parser,1700785200,5,5,2,6,6,2,2,7,7,2,1076,287,16630,35,16,3,17,17,18,37,17,0,19,19,39,39,28.025,52,3,36.63427,-120.382378,20.309999,7,600,58,3,e00fce6835b6173deb1a1f49,2023-11-24 00:20:01.138000+00:00,2023-11-24T00:20:01.371Z,2023-11-24T00:20:01.371Z
