objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
r6xrw5JlC1,MOOSPMv3Parser,1783209600,3,3,2,4,4,2,2,4,4,2,752,215,31442,24,17,1,18,18,35,14,18,0,38,40,21,22,513.208,49,1,36.138973,-120.36837,175.697998,6,540,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:02.161000+00:00,2026-07-05T00:00:02.726Z,2026-07-05T00:00:02.726Z
z5qg8wznrk,MOOSPMv3Parser,1783209601,1,1,2,2,2,2,2,2,2,2,654,174,16978426,12,16,0,16,16,35,14,16,0,38,40,21,22,512.882,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:02.960000+00:00,2026-07-05T00:00:03.582Z,2026-07-05T00:00:03.582Z
0MGoVmIohr,MOOSPMv3Parser,1783209601,0,0,2,0,0,2,2,1,1,2,276,183,15783,25,16,2,16,16,35,21,16,0,37,40,21,21,47.414,28,1,36.762695,-119.798714,58.021,12,600,58,3,e00fce68d6b773b56ce8baa0,2026-07-05 00:00:02.906000+00:00,2026-07-05T00:00:03.847Z,2026-07-05T00:00:03.847Z
O4wDdtAIcW,MOOSPMv3Parser,1783209601,3,3,2,4,4,2,2,4,4,2,617,187,16292,25,18,2,18,18,0,0,18,0,37,39,21,23,515.575,99,2,36.138851,-120.368423,144.621002,9,600,58,3,e00fce6876826e255108c6bd,2026-07-05 00:00:02.947000+00:00,2026-07-05T00:00:03.953Z,2026-07-05T00:00:03.953Z
YoeLZbHXBf,MOOSPMv3Parser,1783209601,3,3,2,4,4,2,2,4,4,2,1076,221,705,30,17,1,17,17,38,10,17,0,39,44,21,20,511.789,247,1,36.138962,-120.368263,178.606995,0,600,58,3,e00fce6850cac69f647dc199,2026-07-05 00:00:03.221000+00:00,2026-07-05T00:00:04.045Z,2026-07-05T00:00:04.045Z
zlMu7CX7Db,MOOSPMv3Parser,1783209601,4,4,2,5,5,2,2,5,5,2,1163,274,626,32,17,1,17,17,36,14,17,0,38,41,22,22,48.508,21,3277,36.138969,-120.368416,188.462006,7,600,58,3,e00fce6858b443fd80f27170,2026-07-05 00:00:03.204000+00:00,2026-07-05T00:00:04.269Z,2026-07-05T00:00:04.269Z
zNW1d4W6y4,MOOSPMv3Parser,1783209600,4,4,0,6,6,0,0,7,7,0,1276,297,72525,45,0,3,0,0,37,9,0,0,38,43,21,20,57.844,67,1,36.138821,-120.36824,172.304001,10,600,58,3,e00fce68e739ecbcf9e91965,2026-07-05 00:00:03.227000+00:00,2026-07-05T00:00:04.319Z,2026-07-05T00:00:04.319Z
WRPVJIpKWK,MOOSPMv3Parser,1783209601,3,3,2,5,5,2,2,5,5,2,934,239,27393,29,17,1,17,17,36,10,17,0,38,41,21,21,54.131,69,1,36.139042,-120.368362,167.983994,7,600,58,3,e00fce6808784ceaf209f949,2026-07-05 00:00:03.783000+00:00,2026-07-05T00:00:04.587Z,2026-07-05T00:00:04.587Z
6WVm0PKdXC,MOOSPMv3Parser,1783209602,1,1,2,2,2,2,2,2,2,2,654,174,16978440,12,16,0,16,16,35,14,16,0,38,40,21,22,513.265,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:04.002000+00:00,2026-07-05T00:00:04.765Z,2026-07-05T00:00:04.765Z
QIQ3SiklCq,MOOSPMv3Parser,1783209601,2,2,2,4,4,2,2,4,4,2,772,210,15534,29,17,1,17,17,34,12,17,0,36,39,20,21,57.756,28,3277,36.762684,-119.798737,51.562,6,600,58,3,e00fce68e28dcbc9a589be10,2026-07-05 00:00:04.720000+00:00,2026-07-05T00:00:05.160Z,2026-07-05T00:00:05.160Z
1DsSADnmEy,MOOSPMv3Parser,1783209604,1,1,2,2,2,2,2,2,2,2,642,174,16978468,12,16,1,16,16,35,14,16,0,38,40,21,22,513.265,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:06.001000+00:00,2026-07-05T00:00:06.337Z,2026-07-05T00:00:06.337Z
YFNfc9Jgpg,MOOSPMv3Parser,1783209603,1,1,2,2,2,2,2,2,2,2,654,174,16978454,12,16,0,16,16,35,14,16,0,38,40,21,22,512.755,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:04.960000+00:00,2026-07-05T00:00:06.467Z,2026-07-05T00:00:06.467Z
Xha10sRVB4,MOOSPMv3Parser,1783209605,1,1,2,2,2,2,2,2,2,2,642,174,16978482,12,16,1,16,16,35,14,16,0,38,40,21,22,513.647,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:06.960000+00:00,2026-07-05T00:00:07.346Z,2026-07-05T00:00:07.346Z
EC6CPIdQKu,MOOSPMv3Parser,1783209606,1,1,2,2,2,2,2,2,2,2,642,174,16978496,12,16,1,16,17,35,14,17,0,38,40,21,22,512.882,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:08.007000+00:00,2026-07-05T00:00:08.227Z,2026-07-05T00:00:08.227Z
6gP8BPPpWw,MOOSPMv3Parser,1783209607,2,2,2,3,3,2,2,3,3,2,660,187,16978510,12,16,1,17,17,35,14,17,0,38,40,21,22,512.755,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:08.961000+00:00,2026-07-05T00:00:09.157Z,2026-07-05T00:00:09.157Z
WPhhnrJ82P,MOOSPMv3Parser,1783209601,4,4,2,5,5,2,2,6,6,2,1486,264,25760,29,15,2,15,15,35,12,15,0,38,40,21,22,42.285,58,1,36.138969,-120.368263,215.682999,6,600,58,3,e00fce68e77e43df92405fdb,2026-07-05 00:00:09.081000+00:00,2026-07-05T00:00:09.243Z,2026-07-05T00:00:09.243Z
97l9HuPaEp,MOOSPMv3Parser,1783209608,2,2,2,3,3,2,2,3,3,2,660,187,16978524,12,16,1,17,17,35,14,17,0,38,40,21,22,513.01,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:10.011000+00:00,2026-07-05T00:00:10.230Z,2026-07-05T00:00:10.230Z
gFKD6qWq6J,MOOSPMv3Parser,1783209609,2,2,2,3,3,2,2,3,3,2,660,187,16978538,12,16,1,16,17,35,14,17,0,38,40,21,22,512.755,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:10.991000+00:00,2026-07-05T00:00:11.149Z,2026-07-05T00:00:11.149Z
6lZXv7WZmK,MOOSPMv3Parser,1783209610,2,2,2,3,3,2,2,3,3,2,660,189,16978552,17,16,2,16,16,35,14,16,0,38,40,21,22,512.5,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:12.001000+00:00,2026-07-05T00:00:12.180Z,2026-07-05T00:00:12.180Z
kfAuPCcEbz,MOOSPMv3Parser,1783209611,2,2,2,3,3,2,2,3,3,2,660,189,16978566,17,16,2,16,16,35,14,16,0,38,40,21,22,511.99,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:12.961000+00:00,2026-07-05T00:00:13.099Z,2026-07-05T00:00:13.099Z
1cr2DqCEps,MOOSPMv3Parser,1783209612,2,2,2,3,3,2,2,4,4,2,654,193,16978580,15,16,3,16,16,35,14,16,0,38,40,21,22,511.863,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:14.002000+00:00,2026-07-05T00:00:14.160Z,2026-07-05T00:00:14.160Z
CyurEtFM7W,MOOSPMv3Parser,1783209613,2,2,2,3,3,2,2,4,4,2,654,193,16978594,15,16,3,16,16,35,14,16,0,38,40,21,22,513.52,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:14.960000+00:00,2026-07-05T00:00:15.103Z,2026-07-05T00:00:15.103Z
macrPZnzxW,MOOSPMv3Parser,1783209614,2,2,2,3,3,2,2,4,4,2,654,193,16978608,15,16,3,16,16,35,14,16,0,38,40,21,22,511.735,43,1,36.138973,-120.36837,175.697998,6,1,58,3,e00fce682bbf742cd0b6768a,2026-07-05 00:00:16.008000+00:00,2026-07-05T00:00:16.188Z,2026-07-05T00:00:16.188Z
