objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
ocgKungFSR,MOOSPMv3Parser,1787875200,0,0,3,0,0,3,3,1,1,3,267,179,92252,27,22,3,22,22,30,30,22,1,30,33,33,31,23.304,95,3,36.139133,-120.368401,181.613007,8,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-28 00:00:02.209000+00:00,2026-08-28T00:00:02.871Z,2026-08-28T00:00:02.871Z
fN4VYH8nGX,MOOSPMv3Parser,1787875200,6,6,5,9,9,6,7,10,10,7,1700,370,24900,59,38,4,39,39,25,48,39,1,27,28,47,46,13.792,208,1,35.775097,-119.238548,55.196999,8,600,58,3,e00fce68e88237db75a60608,2026-08-28 00:00:02.281000+00:00,2026-08-28T00:00:03.047Z,2026-08-28T00:00:03.047Z
QaA1rlkPEl,MOOSPMv3Parser,1787875201,6,6,0,9,9,0,0,10,10,0,1570,393,0,63,0,6,0,0,30,12,0,2,32,34,24,25,29.346,26,2,36.187538,-119.821983,35.932999,9,600,58,3,e00fce68e739ecbcf9e91965,2026-08-28 00:00:03.077000+00:00,2026-08-28T00:00:04.070Z,2026-08-28T00:00:04.070Z
mscnBSnFPs,MOOSPMv3Parser,1787875200,0,0,1,0,0,1,2,0,0,2,170,84,138,10,8,1,8,8,30,24,8,1,31,34,22,22,36.153,21,1,36.198856,-120.104401,108.171997,6,599,58,3,e00fce686dc2ef0a68fa40b0,2026-08-28 00:00:03.054000+00:00,2026-08-28T00:00:04.168Z,2026-08-28T00:00:04.168Z
71EQTtcHtK,MOOSPMv3Parser,1787875200,3,3,3,4,4,3,3,4,4,3,760,188,100534,31,23,2,23,23,28,23,23,0,35,32,26,32,41.833,47,3,36.139084,-120.36837,184.100998,6,600,58,3,e00fce6850cac69f647dc199,2026-08-28 00:00:03.511000+00:00,2026-08-28T00:00:04.185Z,2026-08-28T00:00:04.185Z
XITH6VGE5s,MOOSPMv3Parser,1787875200,4,4,4,7,7,5,6,8,8,6,895,272,94808,46,31,6,32,33,0,0,33,1,33,34,29,31,24.54,94,7,36.433643,-119.92337,29.041,8,600,58,3,e00fce6876826e255108c6bd,2026-08-28 00:00:03.203000+00:00,2026-08-28T00:00:04.330Z,2026-08-28T00:00:04.330Z
BpPltainI9,MOOSPMv3Parser,1787875201,3,3,3,4,4,3,4,4,4,4,622,172,122062,26,21,1,21,21,30,14,21,1,31,33,25,25,34.911,102,3277,2.9e-05,-0.004205,11924.019531,9,600,58,3,e00fce68e28dcbc9a589be10,2026-08-28 00:00:03.115000+00:00,2026-08-28T00:00:04.565Z,2026-08-28T00:00:04.565Z
O7qOpGUbpF,MOOSPMv3Parser,1787875201,17,17,8,23,23,9,9,24,24,9,3270,883,135798,131,66,7,66,66,26,62,66,0,27,29,61,58,1.09,337,1,35.949627,-119.049965,104.711998,8,600,58,3,e00fce6808784ceaf209f949,2026-08-28 00:00:04.036000+00:00,2026-08-28T00:00:04.995Z,2026-08-28T00:00:04.995Z
vECjwAtCKM,MOOSPMv3Parser,1787875201,8,8,5,11,11,6,6,11,11,6,1559,428,207673,62,42,3,42,42,29,40,42,0,32,33,41,40,25.236,179,2,36.523335,-119.27887,73.616997,5,600,58,3,e00fce68f12da1a0c5de6248,2026-08-28 00:00:05.327000+00:00,2026-08-28T00:00:06.114Z,2026-08-28T00:00:06.114Z
xSaA3HPruT,MOOSPMv3Parser,1787875800,0,0,3,1,1,3,3,1,1,3,273,184,92270,30,21,3,21,22,29,29,22,0,30,33,33,31,25.125,56,2,36.138977,-120.368408,166.949997,6,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-28 00:10:02.126000+00:00,2026-08-28T00:10:02.298Z,2026-08-28T00:10:02.298Z
834ADJBdwU,MOOSPMv3Parser,1787875800,6,6,4,8,8,5,6,9,9,6,1634,341,24928,49,33,3,34,34,25,48,34,1,27,28,47,47,13.262,186,1,35.775173,-119.238487,52.419998,5,600,58,3,e00fce68e88237db75a60608,2026-08-28 00:10:02.338000+00:00,2026-08-28T00:10:02.485Z,2026-08-28T00:10:02.485Z
GFjqecwLSF,MOOSPMv3Parser,1787875801,3,3,3,5,5,4,4,5,5,5,713,201,122081,32,24,2,24,25,29,16,25,1,31,33,27,26,32.606,146,3277,2.9e-05,-0.004205,11924.019531,9,600,58,3,e00fce68e28dcbc9a589be10,2026-08-28 00:10:03.172000+00:00,2026-08-28T00:10:03.343Z,2026-08-28T00:10:03.343Z
ciaFkOI6u3,MOOSPMv3Parser,1787875800,3,3,4,6,6,5,6,7,7,6,787,240,94831,43,29,7,30,30,0,0,30,1,33,34,28,29,24.665,94,6,36.433662,-119.923363,31.482,6,600,58,3,e00fce6876826e255108c6bd,2026-08-28 00:10:03.219000+00:00,2026-08-28T00:10:03.386Z,2026-08-28T00:10:03.386Z
LClyrtuoKB,MOOSPMv3Parser,1787875800,0,0,1,0,0,1,2,0,0,2,197,106,146,13,10,1,10,10,30,25,10,1,31,34,24,24,34.8,22,1,36.198833,-120.104416,74.337997,6,599,58,3,e00fce686dc2ef0a68fa40b0,2026-08-28 00:10:03.219000+00:00,2026-08-28T00:10:03.413Z,2026-08-28T00:10:03.413Z
42ersEOe0W,MOOSPMv3Parser,1787875801,2,2,0,4,4,0,0,5,5,0,807,196,0,35,0,4,0,0,30,14,0,2,31,34,26,27,27.182,52,2,36.187576,-119.822235,21.934,9,600,58,3,e00fce68e739ecbcf9e91965,2026-08-28 00:10:03.240000+00:00,2026-08-28T00:10:03.424Z,2026-08-28T00:10:03.424Z
tvFx9cY1Mc,MOOSPMv3Parser,1787875800,3,3,3,4,4,3,3,5,5,3,768,185,100554,32,23,2,23,23,28,21,23,0,34,32,25,31,44.92,39,2,36.139053,-120.368439,181.602005,6,600,58,3,e00fce6850cac69f647dc199,2026-08-28 00:10:03.813000+00:00,2026-08-28T00:10:03.959Z,2026-08-28T00:10:03.959Z
rhKJXwoinF,MOOSPMv3Parser,1787875801,15,15,7,20,20,7,7,21,21,7,2952,792,135843,110,51,6,51,51,25,65,51,0,27,28,63,59,1.044,334,1,35.949612,-119.050003,112.767998,10,600,58,3,e00fce6808784ceaf209f949,2026-08-28 00:10:04.101000+00:00,2026-08-28T00:10:04.263Z,2026-08-28T00:10:04.263Z
zcIx0LS2pj,MOOSPMv3Parser,1787875801,8,8,5,10,10,5,5,11,11,5,1542,420,207709,61,41,3,41,41,29,41,41,0,31,33,42,40,24.894,184,2,36.523411,-119.278831,91.556,7,600,58,3,e00fce68f12da1a0c5de6248,2026-08-28 00:10:05.336000+00:00,2026-08-28T00:10:05.487Z,2026-08-28T00:10:05.487Z
gAga3Ken6f,MOOSPMv3Parser,1787875801,2,2,2,4,4,4,6,4,4,7,1120,186,51611,24,15,3,17,18,27,28,18,1,29,30,35,37,32.0,118,1,36.503132,-120.325378,54.076,11,600,58,3,e00fce68e77e43df92405fdb,2026-08-28 00:10:07.160000+00:00,2026-08-28T00:10:07.341Z,2026-08-28T00:10:07.341Z
Dqn3H7vBZI,MOOSPMv3Parser,1787876400,0,0,3,0,0,3,3,1,1,3,271,184,92289,29,23,3,23,23,29,29,23,0,30,32,33,30,24.056,65,2,36.139107,-120.36834,173.335007,7,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-28 00:20:01.829000+00:00,2026-08-28T00:20:01.966Z,2026-08-28T00:20:01.966Z
3xH3s1ZPKR,MOOSPMv3Parser,1787876400,6,6,4,8,8,5,5,8,8,6,1564,328,24954,49,32,3,32,32,25,48,32,1,27,28,47,46,14.204,172,1,35.775108,-119.23848,65.642998,6,600,58,3,e00fce68e88237db75a60608,2026-08-28 00:20:02.274000+00:00,2026-08-28T00:20:02.522Z,2026-08-28T00:20:02.522Z
ipphbc8tbD,MOOSPMv3Parser,1787876400,3,3,3,4,4,3,3,5,5,4,757,187,100574,30,24,2,24,24,28,22,24,0,34,32,26,31,44.08,31,2,36.139004,-120.368515,179.705994,5,600,58,3,e00fce6850cac69f647dc199,2026-08-28 00:20:02.906000+00:00,2026-08-28T00:20:03.101Z,2026-08-28T00:20:03.101Z
5VrI9eyvuA,MOOSPMv3Parser,1787876401,2,2,0,3,3,0,0,4,4,0,742,172,0,30,0,3,0,0,29,16,0,2,31,33,30,30,26.983,71,2,36.187492,-119.822014,27.643999,8,600,58,3,e00fce68e739ecbcf9e91965,2026-08-28 00:20:02.998000+00:00,2026-08-28T00:20:03.144Z,2026-08-28T00:20:03.144Z
UMDwRj3HHG,MOOSPMv3Parser,1787876401,4,4,3,5,5,4,5,6,6,5,801,223,122103,33,26,3,27,27,29,17,27,1,30,33,28,27,30.42,233,3277,2.9e-05,-0.004205,11924.019531,9,600,58,3,e00fce68e28dcbc9a589be10,2026-08-28 00:20:03.083000+00:00,2026-08-28T00:20:03.241Z,2026-08-28T00:20:03.241Z
d43qPsKfRQ,MOOSPMv3Parser,1787876400,3,3,3,5,5,5,5,7,7,6,692,210,94853,38,26,6,27,27,0,0,27,1,32,34,27,28,22.988,94,5,36.433662,-119.923363,31.476,0,600,58,3,e00fce6876826e255108c6bd,2026-08-28 00:20:03.255000+00:00,2026-08-28T00:20:03.521Z,2026-08-28T00:20:03.521Z
MveIOkBXAC,MOOSPMv3Parser,1787876400,0,0,2,0,0,2,2,0,0,2,239,143,158,20,15,2,15,15,30,24,15,1,31,34,23,22,34.629,53,1,36.19891,-120.104385,117.289001,6,599,58,3,e00fce686dc2ef0a68fa40b0,2026-08-28 00:20:03.879000+00:00,2026-08-28T00:20:04.055Z,2026-08-28T00:20:04.055Z
