objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
R2p99qgTDl,MOOSPMv3Parser,1736899201,9,9,13,15,15,14,14,17,17,14,1720,512,505138,114,100,7,101,101,19,22,101,0,19,21,29,28,297.322,32,3,36.785381,-119.773087,71.232002,0,600,58,3,e00fce6856818e5885f65487,2025-01-15 00:00:02.349000+00:00,2025-01-15T00:00:02.761Z,2025-01-15T00:00:02.761Z
gxe7x6ggwd,MOOSPMv3Parser,1736899201,9,9,10,15,15,11,11,16,16,11,1764,481,148188,97,81,10,82,82,17,19,82,1,16,18,34,32,516.649,14,33,36.138996,-120.368431,169.212997,0,600,58,3,e00fce68e739ecbcf9e91965,2025-01-15 00:00:03.524000+00:00,2025-01-15T00:00:04.516Z,2025-01-15T00:00:04.516Z
hUYKgVBHxH,MOOSPMv3Parser,1736899801,9,9,10,14,14,11,11,16,16,11,1737,469,53418,97,80,9,81,81,17,24,81,0,16,18,34,31,510.498,34,9,36.139008,-120.368378,167.238007,9,600,58,3,e00fce6835b6173deb1a1f49,2025-01-15 00:09:59.531000+00:00,2025-01-15T00:09:59.803Z,2025-01-15T00:09:59.803Z
aFpBr2DBX9,MOOSPMv3Parser,1736899801,8,8,11,14,14,12,12,15,15,12,1536,460,505210,102,87,7,87,88,19,22,88,0,19,21,28,29,300.357,27,3,36.785431,-119.773109,78.873001,7,600,58,3,e00fce6856818e5885f65487,2025-01-15 00:10:02.092000+00:00,2025-01-15T00:10:02.307Z,2025-01-15T00:10:02.307Z
U7qTrMNSOL,MOOSPMv3Parser,1736899801,8,8,11,14,14,12,12,16,16,12,1728,472,148262,97,84,9,85,85,16,20,85,1,16,17,34,33,516.709,16,37,36.138958,-120.368477,161.972,9,600,58,3,e00fce68e739ecbcf9e91965,2025-01-15 00:10:03.583000+00:00,2025-01-15T00:10:03.766Z,2025-01-15T00:10:03.766Z
wpEBzl4GyF,MOOSPMv3Parser,1736900401,9,9,11,14,14,11,12,17,17,12,1716,478,53489,102,83,11,83,83,17,25,83,0,16,18,34,31,510.479,27,12,36.139004,-120.368401,175.343002,7,600,58,3,e00fce6835b6173deb1a1f49,2025-01-15 00:19:59.515000+00:00,2025-01-15T00:19:59.699Z,2025-01-15T00:19:59.699Z
X7EirtL07F,MOOSPMv3Parser,1736900401,6,6,9,10,10,9,9,11,11,9,1198,357,505272,76,67,4,68,68,18,22,68,0,18,20,28,28,300.121,12,4,36.7854,-119.773048,80.75,6,600,58,3,e00fce6856818e5885f65487,2025-01-15 00:20:02.201000+00:00,2025-01-15T00:20:02.380Z,2025-01-15T00:20:02.380Z
Ii2qjChhbH,MOOSPMv3Parser,1736900401,9,9,10,14,14,11,11,17,17,11,1744,476,148332,98,81,10,81,81,16,21,81,0,15,17,34,33,516.856,15,43,36.138954,-120.368393,182.647995,6,600,58,3,e00fce68e739ecbcf9e91965,2025-01-15 00:20:03.528000+00:00,2025-01-15T00:20:03.734Z,2025-01-15T00:20:03.734Z
eyFYhbjFRt,MOOSPMv3Parser,1736901001,9,9,10,14,14,11,11,16,16,11,1699,470,53647,99,80,11,81,81,16,26,81,0,15,17,35,32,510.426,25,18,36.138947,-120.368385,179.076004,8,599,58,3,e00fce6835b6173deb1a1f49,2025-01-15 00:29:59.297000+00:00,2025-01-15T00:29:59.476Z,2025-01-15T00:29:59.476Z
0Va31NCJS6,MOOSPMv3Parser,1736901001,6,6,8,9,9,8,8,11,11,8,1145,341,506176,68,61,5,61,61,18,23,61,0,18,19,29,29,300.198,8,4,36.785419,-119.773125,56.883999,5,599,58,3,e00fce6856818e5885f65487,2025-01-15 00:30:02.173000+00:00,2025-01-15T00:30:02.362Z,2025-01-15T00:30:02.362Z
nwUDtUtyGB,MOOSPMv3Parser,1736901001,8,8,10,14,14,11,11,16,16,11,1768,478,148402,92,80,7,81,81,16,21,81,1,15,16,35,34,516.915,13,50,36.138905,-120.368378,156.147003,5,600,58,3,e00fce68e739ecbcf9e91965,2025-01-15 00:30:03.514000+00:00,2025-01-15T00:30:03.734Z,2025-01-15T00:30:03.734Z
DcPtoeaXfX,MOOSPMv3Parser,1736901601,10,10,11,15,15,12,12,18,18,12,1876,520,53629,107,84,10,85,85,16,26,85,0,15,17,35,33,510.413,48,19,36.138996,-120.368469,164.358002,6,600,58,3,e00fce6835b6173deb1a1f49,2025-01-15 00:39:59.458000+00:00,2025-01-15T00:39:59.680Z,2025-01-15T00:39:59.680Z
GpUKByjZpg,MOOSPMv3Parser,1736901600,7,7,9,11,11,10,10,12,12,10,1290,383,506240,76,73,5,73,73,17,25,73,0,18,18,31,32,300.168,8,5,36.785519,-119.773148,72.086998,6,599,58,3,e00fce6856818e5885f65487,2025-01-15 00:40:01.357000+00:00,2025-01-15T00:40:01.625Z,2025-01-15T00:40:01.625Z
FQRMXNQwrO,MOOSPMv3Parser,1736901601,10,10,11,16,16,11,12,17,17,12,1925,526,148474,103,83,10,83,84,-10,-10,84,1,15,16,35,35,517.074,33,47,36.139023,-120.368393,171.645004,5,600,58,3,e00fce68e739ecbcf9e91965,2025-01-15 00:40:03.605000+00:00,2025-01-15T00:40:03.776Z,2025-01-15T00:40:03.776Z
ktdAUrch3L,MOOSPMv3Parser,1736902201,8,8,10,14,14,11,11,16,16,11,1684,464,53697,100,78,10,79,79,16,27,79,0,14,16,36,33,510.42,35,20,36.139004,-120.368347,169.880005,5,600,58,3,e00fce6835b6173deb1a1f49,2025-01-15 00:49:59.214000+00:00,2025-01-15T00:49:59.424Z,2025-01-15T00:49:59.424Z
A1FJxC9qaC,MOOSPMv3Parser,1736902201,8,8,11,13,13,12,12,15,15,12,1456,437,504626,96,87,7,88,88,16,27,88,0,17,18,33,34,299.706,17,6,36.78537,-119.773117,67.902,7,601,58,3,e00fce6856818e5885f65487,2025-01-15 00:50:02.410000+00:00,2025-01-15T00:50:02.650Z,2025-01-15T00:50:02.650Z
4PX9p9hPUo,MOOSPMv3Parser,1736902201,8,8,10,14,14,11,11,16,16,11,1747,476,148543,89,80,9,80,80,15,22,80,1,14,16,35,35,517.055,29,45,36.138947,-120.368393,183.160004,6,600,58,3,e00fce68e739ecbcf9e91965,2025-01-15 00:50:03.578000+00:00,2025-01-15T00:50:03.794Z,2025-01-15T00:50:03.794Z
H1Xt9CUXMw,MOOSPMv3Parser,1736902801,9,9,10,14,14,10,11,16,16,11,1725,476,53761,97,75,9,75,76,15,28,76,0,14,16,36,34,510.349,54,21,36.139,-120.368355,175.643005,7,600,58,3,e00fce6835b6173deb1a1f49,2025-01-15 00:59:59.282000+00:00,2025-01-15T00:59:59.743Z,2025-01-15T00:59:59.743Z
