objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
f2bXdyLkmS,MOOSPMv3Parser,1704412800,10,10,7,15,15,7,7,17,17,7,2012,549,1136,94,52,8,52,52,13,62,52,0,12,14,74,65,511.218,179,1,36.634266,-120.382294,14.297,8,600,58,3,e00fce6835b6173deb1a1f49,2024-01-05 00:00:02.399000+00:00,2024-01-05T00:00:02.602Z,2024-01-05T00:00:02.602Z
li6r6AkBuV,MOOSPMv3Parser,1704412800,13,13,11,21,21,12,12,22,22,12,2354,705,1838,145,87,7,87,87,13,62,87,0,11,12,69,65,508.145,167,1,36.785366,-119.773064,83.136002,6,600,58,3,e00fce6856818e5885f65487,2024-01-05 00:00:02.663000+00:00,2024-01-05T00:00:02.907Z,2024-01-05T00:00:02.907Z
Y3ve43QEwh,MOOSPMv3Parser,1704412801,13,13,10,20,20,11,11,22,22,11,2442,680,1651,128,81,11,81,81,12,61,81,0,11,12,70,66,19.884,197,1,36.785412,-119.773155,60.903,8,600,58,3,e00fce68e739ecbcf9e91965,2024-01-05 00:00:04.061000+00:00,2024-01-05T00:00:04.269Z,2024-01-05T00:00:04.269Z
ZQmRSirDQg,MOOSPMv3Parser,1704413400,11,11,7,16,16,7,7,17,17,7,2124,579,1181,100,53,7,53,53,13,63,53,0,12,14,74,65,511.155,175,1,36.6343,-120.382362,22.046,10,600,58,3,e00fce6835b6173deb1a1f49,2024-01-05 00:10:02.092000+00:00,2024-01-05T00:10:02.279Z,2024-01-05T00:10:02.279Z
badkVqrCCM,MOOSPMv3Parser,1704413400,14,14,11,20,20,12,12,22,22,12,2340,702,1916,135,89,6,89,89,12,63,89,0,10,12,73,67,408.173,161,1,36.785389,-119.773178,80.921997,7,600,58,3,e00fce6856818e5885f65487,2024-01-05 00:10:02.737000+00:00,2024-01-05T00:10:02.974Z,2024-01-05T00:10:02.974Z
kQHThjDYSE,MOOSPMv3Parser,1704413401,13,13,11,20,20,11,11,22,22,11,2479,690,1725,131,86,10,86,86,12,62,86,0,11,12,73,67,18.989,247,1,36.785496,-119.773376,29.128,7,600,58,3,e00fce68e739ecbcf9e91965,2024-01-05 00:10:02.833000+00:00,2024-01-05T00:10:03.038Z,2024-01-05T00:10:03.038Z
6zjyl3if8X,MOOSPMv3Parser,1704414000,11,11,7,16,16,7,7,17,17,7,2133,579,1229,99,55,8,55,55,13,63,55,0,12,13,75,66,511.164,172,1,36.634281,-120.382408,25.027,11,600,58,3,e00fce6835b6173deb1a1f49,2024-01-05 00:20:02.151000+00:00,2024-01-05T00:20:02.360Z,2024-01-05T00:20:02.360Z
8U3wTrk3Dz,MOOSPMv3Parser,1704414000,14,14,12,22,22,13,13,23,23,13,2437,734,1997,148,94,7,94,94,12,64,94,0,10,12,75,68,324.569,204,1,36.785366,-119.77314,82.792999,7,600,58,3,e00fce6856818e5885f65487,2024-01-05 00:20:02.719000+00:00,2024-01-05T00:20:02.993Z,2024-01-05T00:20:02.993Z
lykFRswfRW,MOOSPMv3Parser,1704414001,14,14,11,22,22,12,12,24,24,12,2610,728,1803,138,89,10,89,89,12,63,89,0,11,12,73,68,17.793,291,1,36.785496,-119.773376,29.129999,0,600,58,3,e00fce68e739ecbcf9e91965,2024-01-05 00:20:03.693000+00:00,2024-01-05T00:20:03.993Z,2024-01-05T00:20:03.993Z
kZ03P1wwJ4,MOOSPMv3Parser,1704414600,10,10,7,15,15,7,7,16,16,7,2041,547,1277,97,53,7,53,53,12,66,53,0,11,13,78,70,511.103,172,1,36.634289,-120.382324,7.362,6,599,58,3,e00fce6835b6173deb1a1f49,2024-01-05 00:30:02.129000+00:00,2024-01-05T00:30:02.335Z,2024-01-05T00:30:02.335Z
FdsIpGglXZ,MOOSPMv3Parser,1704414600,15,15,12,23,23,13,13,25,25,13,2591,780,2080,160,95,8,96,96,12,65,96,0,10,11,75,69,28.82,256,1,36.785351,-119.773155,61.348999,6,600,58,3,e00fce6856818e5885f65487,2024-01-05 00:30:02.599000+00:00,2024-01-05T00:30:02.789Z,2024-01-05T00:30:02.789Z
hsd07hDUdI,MOOSPMv3Parser,1704414601,14,14,12,22,22,12,12,24,24,12,2631,736,1882,142,91,11,91,91,12,64,91,0,10,11,74,69,16.605,326,1,36.78545,-119.773201,51.601002,7,600,58,3,e00fce68e739ecbcf9e91965,2024-01-05 00:30:02.613000+00:00,2024-01-05T00:30:02.823Z,2024-01-05T00:30:02.823Z
ZNbByM2zmA,MOOSPMv3Parser,1704415200,10,10,7,15,15,7,7,16,16,7,1974,534,1319,91,51,7,52,52,12,66,52,0,11,12,80,71,511.076,172,1,36.634232,-120.382362,44.77,6,600,58,3,e00fce6835b6173deb1a1f49,2024-01-05 00:40:02.262000+00:00,2024-01-05T00:40:02.472Z,2024-01-05T00:40:02.472Z
8qp6VIPgtq,MOOSPMv3Parser,1704415200,16,16,13,25,25,14,14,26,26,14,2761,832,2169,170,102,7,102,102,11,66,102,0,10,11,76,71,28.009,302,1,36.785351,-119.773155,61.354,0,600,58,3,e00fce6856818e5885f65487,2024-01-05 00:40:02.529000+00:00,2024-01-05T00:40:02.737Z,2024-01-05T00:40:02.737Z
RbPgn2FmbT,MOOSPMv3Parser,1704415201,15,15,12,24,24,13,13,26,26,13,2797,785,1965,154,96,10,96,96,12,64,96,0,10,11,75,70,15.863,350,1,36.785473,-119.77317,75.316002,6,600,58,3,e00fce68e739ecbcf9e91965,2024-01-05 00:40:03.077000+00:00,2024-01-05T00:40:03.288Z,2024-01-05T00:40:03.288Z
rliy6c4UQ0,MOOSPMv3Parser,1704415800,10,10,7,15,15,7,7,16,16,7,2025,550,1363,95,52,6,52,52,12,68,52,0,10,12,81,73,511.078,170,1,36.634232,-120.382362,44.772999,0,600,58,3,e00fce6835b6173deb1a1f49,2024-01-05 00:50:02.015000+00:00,2024-01-05T00:50:02.243Z,2024-01-05T00:50:02.243Z
eJFnYFHXNm,MOOSPMv3Parser,1704415800,17,17,14,26,26,14,14,27,27,14,2860,857,2262,173,107,7,108,108,11,67,108,0,10,11,77,72,29.31,263,1,36.785419,-119.773033,33.575001,5,600,58,3,e00fce6856818e5885f65487,2024-01-05 00:50:02.832000+00:00,2024-01-05T00:50:03.024Z,2024-01-05T00:50:03.024Z
somirbUJle,MOOSPMv3Parser,1704415801,15,15,13,25,25,14,14,27,27,14,2905,812,2054,164,102,12,103,103,11,65,103,0,10,11,76,72,16.532,333,1,36.785397,-119.773193,74.331001,8,600,58,3,e00fce68e739ecbcf9e91965,2024-01-05 00:50:03.581000+00:00,2024-01-05T00:50:03.784Z,2024-01-05T00:50:03.784Z
